x 		 t 		 u
1.4694 	 0.9796 	 21.103939
1.4694 	 1.0000 	 22.479793
1.6327 	 0.0000 	 5.197834
1.6327 	 0.0204 	 5.203730
1.6327 	 0.0408 	 5.215978
1.6327 	 0.0612 	 5.234637
1.6327 	 0.0816 	 5.259792
1.6327 	 0.1020 	 5.291552
1.6327 	 0.1224 	 5.330051
1.6327 	 0.1429 	 5.375449
1.6327 	 0.1633 	 5.427933
1.6327 	 0.1837 	 5.487720
1.6327 	 0.2041 	 5.555056
1.6327 	 0.2245 	 5.630220
1.6327 	 0.2449 	 5.713523
1.6327 	 0.2653 	 5.805314
1.6327 	 0.2857 	 5.905978
1.6327 	 0.3061 	 6.015943
1.6327 	 0.3265 	 6.135681
1.6327 	 0.3469 	 6.265712
1.6327 	 0.3673 	 6.406605
1.6327 	 0.3878 	 6.558987
1.6327 	 0.4082 	 6.723544
1.6327 	 0.4286 	 6.901030
1.6327 	 0.4490 	 7.092266
1.6327 	 0.4694 	 7.298155
1.6327 	 0.4898 	 7.519683
1.6327 	 0.5102 	 7.757928
1.6327 	 0.5306 	 8.014071
1.6327 	 0.5510 	 8.289404
1.6327 	 0.5714 	 8.585341
1.6327 	 0.5918 	 8.903431
1.6327 	 0.6122 	 9.245369
1.6327 	 0.6327 	 9.613017
1.6327 	 0.6531 	 10.008411
1.6327 	 0.6735 	 10.433790
1.6327 	 0.6939 	 10.891610
1.6327 	 0.7143 	 11.384568
1.6327 	 0.7347 	 11.915633
1.6327 	 0.7551 	 12.488067
1.6327 	 0.7755 	 13.105464
1.6327 	 0.7959 	 13.771785
1.6327 	 0.8163 	 14.491396
1.6327 	 0.8367 	 15.269119
1.6327 	 0.8571 	 16.110278
1.6327 	 0.8776 	 17.020761
1.6327 	 0.8980 	 18.007083
1.6327 	 0.9184 	 19.076462
1.6327 	 0.9388 	 20.236897
1.6327 	 0.9592 	 21.497269
1.6327 	 0.9796 	 22.867439
1.6327 	 1.0000 	 24.358373
1.7959 	 0.0000 	 5.571012
1.7959 	 0.0204 	 5.577351
1.7959 	 0.0408 	 5.590497
1.7959 	 0.0612 	 5.610516
1.7959 	 0.0816 	 5.637498
